index,chembl_id,conf_id
19325,CHEMBL116455,conf_02
191324,CHEMBL22089,conf_00
329455,CHEMBL35710,conf_01
275530,CHEMBL314727,conf_01
544782,CHEMBL4113993,conf_01
266918,CHEMBL31050,conf_01
359199,CHEMBL3654387,conf_02
13021,CHEMBL1094578,conf_01
134070,CHEMBL1917558,conf_02
421752,CHEMBL375107,conf_00
422489,CHEMBL3753268,conf_01
107303,CHEMBL1766475,conf_00
520616,CHEMBL4068222,conf_02
220905,CHEMBL2397737,conf_02
620356,CHEMBL539615,conf_01
84616,CHEMBL1594374,conf_02
635062,CHEMBL575465,conf_01
182358,CHEMBL216913,conf_02
224463,CHEMBL2414197,conf_00
69494,CHEMBL1491255,conf_02
311688,CHEMBL3360819,conf_00
549063,CHEMBL413939,conf_02
430455,CHEMBL378712,conf_02
557118,CHEMBL417844,conf_02
144004,CHEMBL195723,conf_02
111630,CHEMBL1783093,conf_00
72810,CHEMBL1511913,conf_00
329065,CHEMBL356207,conf_00
32078,CHEMBL1255758,conf_01
27045,CHEMBL122097,conf_02
216309,CHEMBL2380737,conf_02
274927,CHEMBL3144338,conf_01
307407,CHEMBL3353039,conf_00
329757,CHEMBL3577125,conf_02
122372,CHEMBL1828843,conf_02
418242,CHEMBL373463,conf_01
467866,CHEMBL3923099,conf_01
658041,CHEMBL82825,conf_00
538877,CHEMBL4107762,conf_00
84858,CHEMBL1595821,conf_00
560433,CHEMBL420720,conf_01
578536,CHEMBL4291795,conf_02
573910,CHEMBL428039,conf_00
3995,CHEMBL1077126,conf_02
305497,CHEMBL3343326,conf_00
619184,CHEMBL535595,conf_00
28540,CHEMBL1224383,conf_00
525057,CHEMBL4077955,conf_02
95247,CHEMBL167335,conf_01
162993,CHEMBL2057825,conf_00
95346,CHEMBL1676,conf_00
130761,CHEMBL19047,conf_02
41453,CHEMBL1308993,conf_00
377923,CHEMBL3673191,conf_01
611187,CHEMBL508777,conf_02
515641,CHEMBL403562,conf_02
555189,CHEMBL4172688,conf_02
364776,CHEMBL3660161,conf_00
292212,CHEMBL327725,conf_01
642534,CHEMBL597736,conf_02
9293,CHEMBL1086445,conf_01
44536,CHEMBL1329990,conf_01
333492,CHEMBL3593721,conf_01
455947,CHEMBL39067,conf_00
371542,CHEMBL3666801,conf_00
389259,CHEMBL3684972,conf_01
488491,CHEMBL395177,conf_02
580050,CHEMBL429774,conf_01
242833,CHEMBL264685,conf_02
319067,CHEMBL341002,conf_00
538518,CHEMBL4107380,conf_01
653381,CHEMBL71958,conf_02
188482,CHEMBL220140,conf_01
191254,CHEMBL220838,conf_02
338934,CHEMBL3617050,conf_01
597342,CHEMBL474109,conf_02
466957,CHEMBL3921866,conf_00
608881,CHEMBL500804,conf_02
625625,CHEMBL555721,conf_00
611278,CHEMBL509059,conf_01
307040,CHEMBL3350705,conf_01
9439,CHEMBL1086654,conf_00
623610,CHEMBL55078,conf_00
114672,CHEMBL1797012,conf_01
522350,CHEMBL4071978,conf_00
441327,CHEMBL385364,conf_02
88771,CHEMBL163041,conf_01
374122,CHEMBL3669304,conf_00
118803,CHEMBL1813328,conf_01
124758,CHEMBL1836144,conf_02
584481,CHEMBL440164,conf_01
2766,CHEMBL105838,conf_01
47426,CHEMBL1347163,conf_01
404285,CHEMBL3699867,conf_01
439288,CHEMBL3827483,conf_00
336437,CHEMBL3605131,conf_01
167306,CHEMBL2074703,conf_00
454434,CHEMBL3904571,conf_02
128558,CHEMBL1880983,conf_01
15567,CHEMBL111023,conf_02
45787,CHEMBL1337362,conf_01
59764,CHEMBL1426896,conf_02
112012,CHEMBL1783878,conf_00
256039,CHEMBL296660,conf_02
283980,CHEMBL3220650,conf_02
47298,CHEMBL1346470,conf_00
609139,CHEMBL501680,conf_01
127223,CHEMBL1867049,conf_01
274024,CHEMBL3140361,conf_02
281188,CHEMBL32102,conf_01
283256,CHEMBL321905,conf_02
4174,CHEMBL1077640,conf_00
41855,CHEMBL131153,conf_02
563454,CHEMBL4213933,conf_02
386155,CHEMBL368167,conf_01
65073,CHEMBL1462064,conf_02
600049,CHEMBL480694,conf_02
50151,CHEMBL1366516,conf_00
428316,CHEMBL377929,conf_01
647513,CHEMBL609855,conf_00
507334,CHEMBL3979110,conf_02
73217,CHEMBL15166,conf_00
243860,CHEMBL267626,conf_00
354892,CHEMBL3650148,conf_01
287976,CHEMBL3244726,conf_02
280186,CHEMBL3198600,conf_01
22283,CHEMBL118500,conf_02
124383,CHEMBL1835346,conf_01
6918,CHEMBL1082838,conf_02
72041,CHEMBL1507307,conf_01
132635,CHEMBL1914587,conf_01
250365,CHEMBL282850,conf_01
407371,CHEMBL3702962,conf_01
51639,CHEMBL137528,conf_00
317545,CHEMBL3403569,conf_02
620963,CHEMBL541337,conf_02
326522,CHEMBL350158,conf_01
221012,CHEMBL2398115,conf_02
89573,CHEMBL16353,conf_00
71771,CHEMBL1505679,conf_02
2967,CHEMBL106257,conf_02
108015,CHEMBL177019,conf_00
657905,CHEMBL82521,conf_02
537670,CHEMBL4106506,conf_02
561797,CHEMBL4210254,conf_00
586300,CHEMBL444920,conf_01
658344,CHEMBL83520,conf_00
425174,CHEMBL3764684,conf_02
345341,CHEMBL36409,conf_02
255110,CHEMBL294422,conf_02
593334,CHEMBL464721,conf_00
190269,CHEMBL2206459,conf_00
440653,CHEMBL384002,conf_02
80367,CHEMBL15650,conf_00
81135,CHEMBL1569909,conf_02
90986,CHEMBL1643950,conf_01
103663,CHEMBL173854,conf_02
226868,CHEMBL2425799,conf_01
523409,CHEMBL4074283,conf_00
476815,CHEMBL3935471,conf_00
335553,CHEMBL3601784,conf_02
552616,CHEMBL4166243,conf_01
525037,CHEMBL4077903,conf_01
77076,CHEMBL1541109,conf_01
195123,CHEMBL2253331,conf_02
103124,CHEMBL1732892,conf_02
273901,CHEMBL3138501,conf_01
329181,CHEMBL356479,conf_01
643840,CHEMBL60020,conf_01
332785,CHEMBL3589795,conf_00
85966,CHEMBL160351,conf_01
95031,CHEMBL1672645,conf_01
257370,CHEMBL299935,conf_02
545674,CHEMBL4114926,conf_02
560869,CHEMBL4208190,conf_02
63166,CHEMBL1450091,conf_01
362734,CHEMBL3657979,conf_02
51723,CHEMBL1375860,conf_01
586540,CHEMBL445630,conf_02
588925,CHEMBL453044,conf_01
291741,CHEMBL326849,conf_02
340825,CHEMBL3623558,conf_02
110306,CHEMBL1778826,conf_00
624851,CHEMBL553511,conf_01
79461,CHEMBL1558826,conf_01
114185,CHEMBL1795689,conf_01
127369,CHEMBL186856,conf_02
433990,CHEMBL380315,conf_00
426171,CHEMBL3770058,conf_02
270260,CHEMBL312023,conf_01
620561,CHEMBL540163,conf_01
155579,CHEMBL2023728,conf_02
426251,CHEMBL37702,conf_01
530352,CHEMBL4089697,conf_02
353473,CHEMBL36488,conf_02
613926,CHEMBL515689,conf_01
198527,CHEMBL2297021,conf_01
406885,CHEMBL3702490,conf_01
660851,CHEMBL89214,conf_00
294345,CHEMBL3289677,conf_01
377990,CHEMBL3673256,conf_01
523184,CHEMBL4073799,conf_00
458760,CHEMBL3910582,conf_01
311685,CHEMBL3360798,conf_00
150856,CHEMBL200852,conf_01
206771,CHEMBL2333145,conf_01
312995,CHEMBL338122,conf_01
346737,CHEMBL3642239,conf_01
528254,CHEMBL408488,conf_01
551229,CHEMBL41628,conf_01
57092,CHEMBL141030,conf_02
195508,CHEMBL226031,conf_02
608938,CHEMBL500986,conf_01
611933,CHEMBL511165,conf_00
660818,CHEMBL89138,conf_02
57343,CHEMBL1411756,conf_02
284958,CHEMBL3228355,conf_00
306166,CHEMBL3347501,conf_00
359220,CHEMBL3654432,conf_00
318766,CHEMBL340937,conf_01
263557,CHEMBL3092371,conf_02
546947,CHEMBL4126079,conf_02
87778,CHEMBL16176,conf_00
241097,CHEMBL260701,conf_02
336978,CHEMBL3608370,conf_01
103650,CHEMBL173813,conf_01
191220,CHEMBL220832,conf_01
528382,CHEMBL4085174,conf_02
539191,CHEMBL4108104,conf_02
573293,CHEMBL4278926,conf_02
247453,CHEMBL275390,conf_01
367617,CHEMBL3662896,conf_01
145088,CHEMBL1964718,conf_00
7365,CHEMBL108352,conf_02
202245,CHEMBL2316311,conf_00
442603,CHEMBL388075,conf_02
594473,CHEMBL467872,conf_00
94836,CHEMBL1672299,conf_01
130879,CHEMBL190606,conf_02
272626,CHEMBL312920,conf_02
10543,CHEMBL1089325,conf_01
3949,CHEMBL1076903,conf_00
54343,CHEMBL1391217,conf_00
74842,CHEMBL1527031,conf_01
526201,CHEMBL4080437,conf_01
463699,CHEMBL3917378,conf_02
72346,CHEMBL150918,conf_02
197959,CHEMBL228811,conf_00
19515,CHEMBL1165279,conf_01
178812,CHEMBL2153600,conf_00
305010,CHEMBL3342440,conf_01
466660,CHEMBL392146,conf_01
101288,CHEMBL1718129,conf_01
103181,CHEMBL1733469,conf_01
112325,CHEMBL1784350,conf_01
120917,CHEMBL1822735,conf_00
167642,CHEMBL207855,conf_02
515617,CHEMBL403498,conf_01
215203,CHEMBL2376109,conf_01
442774,CHEMBL38835,conf_01
111326,CHEMBL1782321,conf_01
138070,CHEMBL193506,conf_00
70674,CHEMBL149914,conf_02
92803,CHEMBL165147,conf_02
194884,CHEMBL2251435,conf_01
196495,CHEMBL2269819,conf_01
225464,CHEMBL2419097,conf_00
269760,CHEMBL3115731,conf_01
584258,CHEMBL439582,conf_02
605866,CHEMBL493892,conf_00
651313,CHEMBL67384,conf_00
657731,CHEMBL821,conf_02
49310,CHEMBL136112,conf_00
688,CHEMBL101405,conf_00
315174,CHEMBL3397814,conf_02
391039,CHEMBL3686732,conf_01
23886,CHEMBL1203534,conf_02
419744,CHEMBL3740688,conf_01
223948,CHEMBL241106,conf_00
236056,CHEMBL251786,conf_02
593269,CHEMBL46445,conf_00
459484,CHEMBL3911602,conf_00
647218,CHEMBL608814,conf_00
662275,CHEMBL92269,conf_00
47795,CHEMBL1349436,conf_02
546807,CHEMBL4125777,conf_02
643986,CHEMBL600622,conf_02
247362,CHEMBL275204,conf_02
2394,CHEMBL105,conf_02
128333,CHEMBL187861,conf_02
238199,CHEMBL255663,conf_00
273938,CHEMBL313882,conf_01
194991,CHEMBL2252323,conf_01
569622,CHEMBL4243739,conf_02
623863,CHEMBL551258,conf_02
292277,CHEMBL327819,conf_01
513147,CHEMBL39918,conf_02
103242,CHEMBL1734013,conf_00
643156,CHEMBL598823,conf_01
102672,CHEMBL1729430,conf_02
212943,CHEMBL2368080,conf_01
473928,CHEMBL3931542,conf_01
49520,CHEMBL1362604,conf_02
111750,CHEMBL1783549,conf_02
127869,CHEMBL1873703,conf_01
282911,CHEMBL3218440,conf_02
560828,CHEMBL4208090,conf_02
23219,CHEMBL1200523,conf_01
574169,CHEMBL4281048,conf_02
1305,CHEMBL102645,conf_01
179937,CHEMBL215916,conf_02
446984,CHEMBL3894230,conf_01
556943,CHEMBL4177151,conf_01
135307,CHEMBL1923128,conf_00
185731,CHEMBL2179375,conf_01
102775,CHEMBL1730252,conf_01
266772,CHEMBL3104668,conf_02
337089,CHEMBL360860,conf_00
584272,CHEMBL439621,conf_00
312914,CHEMBL337958,conf_02
535301,CHEMBL4100573,conf_00
625043,CHEMBL554041,conf_02
208430,CHEMBL2336708,conf_02
439584,CHEMBL3828033,conf_02
245369,CHEMBL27105,conf_00
213246,CHEMBL2369301,conf_01
395821,CHEMBL3691400,conf_01
478989,CHEMBL3938528,conf_02
617122,CHEMBL52323,conf_00
278442,CHEMBL3191219,conf_02
83381,CHEMBL158474,conf_02
92648,CHEMBL1651045,conf_01
123773,CHEMBL1834121,conf_00
128550,CHEMBL1880905,conf_00
1244,CHEMBL1025,conf_00
434477,CHEMBL3805459,conf_02
16529,CHEMBL113137,conf_00
267350,CHEMBL310877,conf_02
550599,CHEMBL4161266,conf_02
293008,CHEMBL3287007,conf_01
611735,CHEMBL510554,conf_01
110083,CHEMBL1778337,conf_02
179796,CHEMBL2158872,conf_01
479941,CHEMBL393988,conf_00
608966,CHEMBL501119,conf_02
547706,CHEMBL412790,conf_02
427211,CHEMBL3774463,conf_00
649449,CHEMBL63505,conf_00
433717,CHEMBL3800405,conf_02
89561,CHEMBL163500,conf_01
284938,CHEMBL3228329,conf_00
405527,CHEMBL3701211,conf_01
474483,CHEMBL3932331,conf_00
635440,CHEMBL576247,conf_00
559063,CHEMBL420429,conf_01
659365,CHEMBL85897,conf_02
276078,CHEMBL315969,conf_02
296015,CHEMBL3299040,conf_00
189393,CHEMBL2204892,conf_02
301391,CHEMBL3326357,conf_02
640173,CHEMBL592901,conf_01
436624,CHEMBL3814512,conf_02
216665,CHEMBL2381164,conf_00
244526,CHEMBL269527,conf_01
658876,CHEMBL84760,conf_00
260722,CHEMBL307070,conf_02
517227,CHEMBL406050,conf_00
253220,CHEMBL290088,conf_02
415865,CHEMBL3729600,conf_02
25611,CHEMBL1212954,conf_02
28979,CHEMBL1230023,conf_01
229802,CHEMBL244026,conf_02
28597,CHEMBL122450,conf_01
126086,CHEMBL185028,conf_01
647993,CHEMBL611275,conf_00
244349,CHEMBL269026,conf_02
17587,CHEMBL11556,conf_00
70286,CHEMBL1496604,conf_02
142977,CHEMBL1952066,conf_00
177679,CHEMBL2151574,conf_01
179398,CHEMBL2158322,conf_00
185220,CHEMBL2178596,conf_01
231624,CHEMBL2449295,conf_00
147818,CHEMBL198544,conf_02
190736,CHEMBL2207339,conf_00
114022,CHEMBL1794917,conf_01
18507,CHEMBL1161894,conf_00
123899,CHEMBL1834341,conf_02
228676,CHEMBL2432054,conf_02
401093,CHEMBL3696645,conf_02
3992,CHEMBL1077120,conf_02
582424,CHEMBL434903,conf_01
575564,CHEMBL4284560,conf_01
61358,CHEMBL1438592,conf_01
93109,CHEMBL165279,conf_02
112948,CHEMBL178775,conf_01
152122,CHEMBL2012550,conf_00
184741,CHEMBL2177768,conf_01
186745,CHEMBL2180857,conf_01
259567,CHEMBL30446,conf_02
261592,CHEMBL308474,conf_00
290605,CHEMBL3263301,conf_00
304625,CHEMBL334141,conf_00
305948,CHEMBL3344461,conf_00
342944,CHEMBL3633679,conf_01
351089,CHEMBL3646415,conf_01
446486,CHEMBL3893497,conf_00
462777,CHEMBL3916144,conf_02
511173,CHEMBL398475,conf_00
524942,CHEMBL4077710,conf_01
538909,CHEMBL4107797,conf_02
587045,CHEMBL447128,conf_02
588046,CHEMBL450380,conf_00
601187,CHEMBL48293,conf_02
601976,CHEMBL48497,conf_01
609210,CHEMBL501902,conf_00
653282,CHEMBL71731,conf_01
661425,CHEMBL90443,conf_01
342731,CHEMBL3633129,conf_02
179171,CHEMBL215715,conf_01
608358,CHEMBL499035,conf_01
19208,CHEMBL1164239,conf_00
132565,CHEMBL191445,conf_02
189915,CHEMBL2205799,conf_02
553571,CHEMBL4168636,conf_01
40693,CHEMBL1304789,conf_02
503153,CHEMBL3972878,conf_00
103565,CHEMBL1736648,conf_00
278199,CHEMBL3190230,conf_01
381787,CHEMBL3676980,conf_02
281422,CHEMBL3212141,conf_02
532622,CHEMBL4094764,conf_02
537958,CHEMBL4106792,conf_01
306023,CHEMBL334567,conf_00
330575,CHEMBL3580974,conf_02
597593,CHEMBL47461,conf_02
49437,CHEMBL1362009,conf_01
659219,CHEMBL85565,conf_02
22070,CHEMBL118149,conf_02
400852,CHEMBL3696392,conf_02
591519,CHEMBL460013,conf_00
537608,CHEMBL4106441,conf_02
80480,CHEMBL1565660,conf_00
349405,CHEMBL3644790,conf_02
632634,CHEMBL570584,conf_00
362365,CHEMBL3657627,conf_01
241867,CHEMBL262223,conf_01
104226,CHEMBL1744325,conf_00
307686,CHEMBL3353543,conf_01
297128,CHEMBL3310511,conf_01
38265,CHEMBL1288640,conf_02
237622,CHEMBL254691,conf_00
525556,CHEMBL4079044,conf_00
535151,CHEMBL4100263,conf_00
7953,CHEMBL1084370,conf_00
15380,CHEMBL110651,conf_02
113831,CHEMBL1793829,conf_02
611004,CHEMBL508178,conf_02
135658,CHEMBL1923782,conf_01
617798,CHEMBL525054,conf_00
397317,CHEMBL3692914,conf_02
18017,CHEMBL1160541,conf_02
99479,CHEMBL1703236,conf_00
155649,CHEMBL2023968,conf_01
352020,CHEMBL3647330,conf_00
606798,CHEMBL495654,conf_00
610599,CHEMBL506814,conf_02
114141,CHEMBL1795564,conf_00
46642,CHEMBL134251,conf_01
202431,CHEMBL2316606,conf_01
206410,CHEMBL2332350,conf_01
313986,CHEMBL3393550,conf_02
480788,CHEMBL394108,conf_01
615368,CHEMBL519288,conf_01
28727,CHEMBL122553,conf_02
647637,CHEMBL610205,conf_00
138917,CHEMBL1938978,conf_00
164276,CHEMBL2062153,conf_00
656938,CHEMBL80352,conf_00
190733,CHEMBL2207335,conf_02
107092,CHEMBL1766023,conf_02
64392,CHEMBL1457922,conf_02
175055,CHEMBL2132199,conf_00
590514,CHEMBL457458,conf_00
189083,CHEMBL2204334,conf_02
179530,CHEMBL2158490,conf_02
106321,CHEMBL1762638,conf_01
398041,CHEMBL36936,conf_01
19154,CHEMBL1164076,conf_00
439039,CHEMBL382700,conf_02
199916,CHEMBL2311916,conf_01
222622,CHEMBL2407338,conf_02
22064,CHEMBL118133,conf_00
68622,CHEMBL1485836,conf_02
245900,CHEMBL27197,conf_00
51171,CHEMBL137269,conf_00
428481,CHEMBL3780227,conf_01
653833,CHEMBL73002,conf_01
6190,CHEMBL1081515,conf_02
20456,CHEMBL1170968,conf_01
442819,CHEMBL3883604,conf_02
552878,CHEMBL4166966,conf_01
242572,CHEMBL264070,conf_01
578685,CHEMBL4292202,conf_02
638772,CHEMBL589994,conf_00
19843,CHEMBL1169415,conf_01
556295,CHEMBL4175537,conf_01
152116,CHEMBL2012510,conf_02
610215,CHEMBL505474,conf_01
48876,CHEMBL135811,conf_01
84634,CHEMBL1594490,conf_00
207893,CHEMBL233551,conf_00
331677,CHEMBL3585734,conf_00
599479,CHEMBL479411,conf_00
289735,CHEMBL3261377,conf_00
195059,CHEMBL2252606,conf_00
626180,CHEMBL55716,conf_00
29692,CHEMBL1236897,conf_02
277286,CHEMBL3183480,conf_00
518965,CHEMBL4064439,conf_02
217063,CHEMBL2381727,conf_00
426439,CHEMBL3770515,conf_00
521473,CHEMBL4070058,conf_01
546444,CHEMBL411665,conf_00
548790,CHEMBL413056,conf_00
632631,CHEMBL570577,conf_02
425224,CHEMBL376478,conf_02
130510,CHEMBL1902239,conf_00
101565,CHEMBL1720457,conf_02
282868,CHEMBL3218323,conf_00
306759,CHEMBL33499,conf_00
291115,CHEMBL326451,conf_02
602476,CHEMBL486189,conf_01
592762,CHEMBL462581,conf_02
394478,CHEMBL3690116,conf_01
379222,CHEMBL3674438,conf_02
528216,CHEMBL4084806,conf_00
100088,CHEMBL1708021,conf_02
592815,CHEMBL462699,conf_02
369512,CHEMBL3664816,conf_01
30053,CHEMBL1240975,conf_00
49149,CHEMBL136016,conf_01
67589,CHEMBL1479190,conf_00
519689,CHEMBL4066068,conf_00
608645,CHEMBL500008,conf_02
625799,CHEMBL556220,conf_02
234693,CHEMBL249372,conf_00
298129,CHEMBL3314568,conf_01
160378,CHEMBL20429,conf_01
343092,CHEMBL3633973,conf_01
266809,CHEMBL3104702,conf_01
332658,CHEMBL3589567,conf_00
626493,CHEMBL557887,conf_02
292988,CHEMBL3286970,conf_00
442341,CHEMBL387431,conf_00
604751,CHEMBL491571,conf_01
586830,CHEMBL446470,conf_02
124857,CHEMBL1836306,conf_01
588861,CHEMBL452836,conf_01
595183,CHEMBL469530,conf_02
77665,CHEMBL1544763,conf_00
446844,CHEMBL3894041,conf_02
546576,CHEMBL412022,conf_02
29184,CHEMBL123153,conf_00
90930,CHEMBL1643858,conf_01
334640,CHEMBL3598095,conf_02
512308,CHEMBL3986396,conf_00
259244,CHEMBL3039293,conf_02
43469,CHEMBL1323439,conf_01
553372,CHEMBL4168137,conf_01
230921,CHEMBL2442785,conf_01
475003,CHEMBL3933009,conf_02
636609,CHEMBL580353,conf_02
569158,CHEMBL4241245,conf_00
588421,CHEMBL451544,conf_02
617836,CHEMBL525225,conf_02
94892,CHEMBL1672414,conf_00
390953,CHEMBL368665,conf_01
161202,CHEMBL2047560,conf_02
45221,CHEMBL1333965,conf_00
656872,CHEMBL80216,conf_02
60355,CHEMBL1430289,conf_00
78399,CHEMBL1549401,conf_02
330227,CHEMBL3578115,conf_00
261793,CHEMBL3085038,conf_01
522561,CHEMBL4072441,conf_02
574629,CHEMBL4282235,conf_02
247562,CHEMBL275665,conf_01
44068,CHEMBL1327331,conf_01
628032,CHEMBL561119,conf_02
63052,CHEMBL1449470,conf_02
80555,CHEMBL1566134,conf_01
179252,CHEMBL2158059,conf_02
640315,CHEMBL593181,conf_00
59238,CHEMBL1423626,conf_01
567493,CHEMBL4228016,conf_02
430893,CHEMBL379002,conf_00
313145,CHEMBL338428,conf_02
263798,CHEMBL3092861,conf_00
282484,CHEMBL3217089,conf_01
292996,CHEMBL3286980,conf_00
39925,CHEMBL1300446,conf_00
103717,CHEMBL1738933,conf_02
58578,CHEMBL14196,conf_00
57609,CHEMBL1413212,conf_02
99694,CHEMBL1704904,conf_02
434418,CHEMBL3805350,conf_00
248310,CHEMBL277776,conf_02
53694,CHEMBL138743,conf_01
642931,CHEMBL59840,conf_02
467432,CHEMBL3922505,conf_01
588923,CHEMBL453042,conf_01
658464,CHEMBL83788,conf_02
431118,CHEMBL3792568,conf_02
258636,CHEMBL302882,conf_02
564641,CHEMBL4216679,conf_00
567681,CHEMBL4228425,conf_02
598831,CHEMBL477585,conf_01
118873,CHEMBL1813492,conf_00
337863,CHEMBL3612495,conf_01
36634,CHEMBL1276279,conf_02
515278,CHEMBL402921,conf_00
147939,CHEMBL198629,conf_00
540873,CHEMBL4109867,conf_02
589599,CHEMBL455114,conf_01
382340,CHEMBL3677712,conf_02
464191,CHEMBL3918061,conf_00
422298,CHEMBL37529,conf_02
46278,CHEMBL1340294,conf_00
55972,CHEMBL1403277,conf_00
79845,CHEMBL1561303,conf_00
84713,CHEMBL1594935,conf_00
120405,CHEMBL182064,conf_01
123148,CHEMBL1830646,conf_00
138681,CHEMBL1938627,conf_02
141974,CHEMBL1950274,conf_00
156348,CHEMBL202872,conf_01
209895,CHEMBL234683,conf_01
254903,CHEMBL294018,conf_01
262509,CHEMBL3087222,conf_02
325409,CHEMBL347038,conf_01
375657,CHEMBL3670790,conf_00
489211,CHEMBL3952803,conf_00
492817,CHEMBL395790,conf_00
501580,CHEMBL39706,conf_01
514520,CHEMBL401579,conf_01
515538,CHEMBL40337,conf_00
552455,CHEMBL4165865,conf_01
478419,CHEMBL3937729,conf_00
576473,CHEMBL4286777,conf_01
652550,CHEMBL70056,conf_00
109269,CHEMBL1774175,conf_01
381210,CHEMBL3676404,conf_00
439200,CHEMBL3827305,conf_02
377568,CHEMBL3672842,conf_00
473023,CHEMBL3930283,conf_02
410205,CHEMBL371405,conf_00
250884,CHEMBL284172,conf_00
409471,CHEMBL370607,conf_02
112353,CHEMBL1784378,conf_01
544863,CHEMBL4114077,conf_01
25915,CHEMBL1214067,conf_00
614591,CHEMBL517241,conf_00
431044,CHEMBL379211,conf_00
313152,CHEMBL338438,conf_01
15935,CHEMBL111864,conf_01
105400,CHEMBL1760760,conf_02
219961,CHEMBL2392803,conf_02
141905,CHEMBL1950138,conf_01
266999,CHEMBL3105246,conf_02
242366,CHEMBL263512,conf_02
70451,CHEMBL1497640,conf_00
112308,CHEMBL1784316,conf_00
96590,CHEMBL1683569,conf_00
274953,CHEMBL3144403,conf_01
131872,CHEMBL19109,conf_00
150328,CHEMBL2004033,conf_00
462689,CHEMBL3916022,conf_02
293260,CHEMBL3287379,conf_01
647263,CHEMBL60891,conf_02
270085,CHEMBL3116484,conf_00
533226,CHEMBL4096040,conf_01
99745,CHEMBL1705256,conf_01
15616,CHEMBL111123,conf_02
120657,CHEMBL1822143,conf_02
250308,CHEMBL282706,conf_01
491026,CHEMBL3955407,conf_01
563145,CHEMBL4213249,conf_02
513205,CHEMBL399274,conf_01
443169,CHEMBL3884745,conf_01
20465,CHEMBL1171000,conf_02
341969,CHEMBL3629248,conf_00
586982,CHEMBL446925,conf_02
653541,CHEMBL72316,conf_00
208580,CHEMBL233708,conf_01
279568,CHEMBL3195986,conf_01
